Transaction_ID,Timestamp,From_Account,To_Account,Amount,Currency,Transaction_Type,Is_Laundering,Payment_Format,From_Bank,To_Bank,Account_Age_Days,Is_First_Transaction
TX_00002082,2024-06-08T02:23:00,ACC_000016,ACC_000357,6541.11,EUR,CASH_IN,0,Check,BANK_021,BANK_012,2704,0
TX_00002083,2024-12-15T11:36:00,ACC_000392,ACC_000036,2788.19,USD,CASH_OUT,0,Check,BANK_024,BANK_014,2883,0
TX_00002084,2024-11-30T20:52:00,ACC_000044,ACC_000335,8057.53,USD,PAYMENT,0,Crypto,BANK_004,BANK_031,497,0
TX_00002085,2024-12-08T06:21:00,ACC_000334,ACC_000106,5610.41,CHF,PAYMENT,0,ACH,BANK_013,BANK_049,2667,0
TX_00002086,2024-03-19T18:09:00,ACC_000356,ACC_000117,11342.92,USD,TRANSFER,0,Check,BANK_016,BANK_029,1269,0
TX_00002087,2024-10-23T13:54:00,ACC_000298,ACC_000231,8816.98,EUR,TRANSFER,0,Wire,BANK_040,BANK_045,1980,1
TX_00002088,2024-05-07T02:19:00,ACC_000413,ACC_000105,482.97,EUR,PAYMENT,0,Wire,BANK_010,BANK_019,807,0
TX_00002089,2024-07-27T17:40:00,ACC_000196,ACC_000362,16897.47,CHF,PAYMENT,0,Cash,BANK_030,BANK_025,1400,0
TX_00002090,2024-11-26T09:53:00,ACC_000492,ACC_000161,5824.07,EUR,TRANSFER,0,Wire,BANK_002,BANK_041,1422,0
TX_00002091,2024-07-01T08:34:00,ACC_000038,ACC_000159,2366.94,CHF,DEBIT,0,Wire,BANK_041,BANK_016,304,0
TX_00002092,2024-11-08T07:18:00,ACC_000239,ACC_000404,648.67,EUR,DEBIT,0,ACH,BANK_045,BANK_011,2163,0
TX_00002093,2024-06-13T06:48:00,ACC_000420,ACC_000414,9043.61,JPY,PAYMENT,0,Crypto,BANK_046,BANK_018,2128,0
TX_00002094,2024-12-06T06:57:00,ACC_000219,ACC_000371,2022.42,GBP,CASH_IN,0,Check,BANK_014,BANK_025,3561,0
TX_00002095,2024-01-25T13:52:00,ACC_000022,ACC_000060,25020.49,JPY,CASH_OUT,1,Wire,BANK_002,BANK_047,2510,0
TX_00002096,2024-07-29T23:58:00,ACC_000315,ACC_000201,642.11,CHF,PAYMENT,0,ACH,BANK_034,BANK_001,2600,1
TX_00002097,2024-08-26T20:42:00,ACC_000333,ACC_000091,9987.02,CHF,DEBIT,1,Wire,BANK_024,BANK_048,2031,0
TX_00002098,2024-10-08T07:00:00,ACC_000472,ACC_000389,734.95,CHF,TRANSFER,0,Wire,BANK_048,BANK_039,182,0
TX_00002099,2024-10-02T07:26:00,ACC_000398,ACC_000086,352.98,USD,CASH_OUT,0,Wire,BANK_021,BANK_012,3555,0
TX_00002100,2024-03-05T07:13:00,ACC_000274,ACC_000380,2304.17,GBP,PAYMENT,0,Crypto,BANK_031,BANK_011,2614,0
TX_00002101,2024-08-09T22:37:00,ACC_000125,ACC_000493,1183.91,EUR,CASH_OUT,0,ACH,BANK_050,BANK_048,2430,0
TX_00002102,2024-02-05T20:11:00,ACC_000239,ACC_000429,5363.95,EUR,DEBIT,0,Wire,BANK_014,BANK_045,951,0
TX_00002103,2024-07-16T07:21:00,ACC_000074,ACC_000096,24557.62,EUR,CASH_IN,0,Cash,BANK_002,BANK_048,1262,0
TX_00002104,2024-07-02T19:47:00,ACC_000410,ACC_000021,3700.28,JPY,CASH_IN,0,ACH,BANK_037,BANK_001,3618,0
TX_00002105,2024-01-11T22:08:00,ACC_000237,ACC_000070,2939.91,JPY,DEBIT,0,ACH,BANK_040,BANK_047,119,0
TX_00002106,2024-08-14T06:16:00,ACC_000307,ACC_000421,7452.35,CHF,CASH_OUT,0,Wire,BANK_024,BANK_012,938,0
TX_00002107,2024-09-25T00:53:00,ACC_000467,ACC_000358,21266.55,EUR,CASH_OUT,0,Check,BANK_050,BANK_039,1847,0
TX_00002108,2024-07-24T09:07:00,ACC_000046,ACC_000003,2339.68,GBP,CASH_OUT,0,Crypto,BANK_013,BANK_026,1056,0
TX_00002109,2024-09-30T09:27:00,ACC_000220,ACC_000381,26287.14,EUR,PAYMENT,0,Crypto,BANK_037,BANK_014,2108,0
TX_00002110,2024-11-21T05:20:00,ACC_000284,ACC_000477,3667.73,EUR,TRANSFER,0,Check,BANK_027,BANK_011,2623,0
TX_00002111,2024-09-10T07:07:00,ACC_000132,ACC_000445,145.5,GBP,CASH_OUT,0,Crypto,BANK_003,BANK_023,1312,0
TX_00002112,2024-11-12T11:16:00,ACC_000464,ACC_000254,17855.04,CHF,DEBIT,0,Wire,BANK_007,BANK_033,77,0
TX_00002113,2024-01-03T07:56:00,ACC_000266,ACC_000429,4740.43,CHF,PAYMENT,0,ACH,BANK_049,BANK_025,165,0
TX_00002114,2024-07-22T20:25:00,ACC_000310,ACC_000037,594.56,GBP,CASH_IN,0,Check,BANK_011,BANK_026,1872,0
TX_00002115,2024-07-11T08:15:00,ACC_000020,ACC_000471,9634.38,GBP,PAYMENT,0,Check,BANK_025,BANK_016,1750,0
TX_00002116,2024-05-11T10:13:00,ACC_000110,ACC_000424,720.84,CHF,PAYMENT,0,Check,BANK_011,BANK_005,2582,0
TX_00002117,2024-10-12T20:36:00,ACC_000197,ACC_000446,3146.77,CHF,CASH_IN,0,ACH,BANK_006,BANK_039,227,0
TX_00002118,2024-07-06T01:55:00,ACC_000141,ACC_000232,2594.94,EUR,TRANSFER,0,Wire,BANK_005,BANK_005,220,0
TX_00002119,2024-09-12T23:38:00,ACC_000484,ACC_000396,10532.54,CHF,PAYMENT,0,Crypto,BANK_045,BANK_031,1956,0
TX_00002120,2024-05-16T01:31:00,ACC_000140,ACC_000019,1262.24,CHF,CASH_OUT,0,Crypto,BANK_007,BANK_019,3633,0
TX_00002121,2024-03-07T02:26:00,ACC_000412,ACC_000152,1115.81,USD,TRANSFER,0,ACH,BANK_045,BANK_048,1616,0
TX_00002122,2024-07-18T14:07:00,ACC_000456,ACC_000465,5485.83,GBP,PAYMENT,0,Crypto,BANK_031,BANK_049,2082,0
TX_00002123,2024-08-20T10:35:00,ACC_000003,ACC_000360,7241.5,USD,TRANSFER,0,ACH,BANK_030,BANK_013,1954,0
TX_00002124,2024-05-27T20:46:00,ACC_000133,ACC_000352,2216.49,GBP,CASH_IN,0,Wire,BANK_017,BANK_002,264,0
TX_00002125,2024-03-01T19:34:00,ACC_000128,ACC_000047,5951.56,USD,PAYMENT,0,Cash,BANK_037,BANK_008,1697,0
TX_00002126,2024-08-06T18:29:00,ACC_000121,ACC_000130,14036.5,JPY,DEBIT,0,Check,BANK_029,BANK_001,179,0
TX_00002127,2024-05-13T16:57:00,ACC_000140,ACC_000302,907.99,EUR,DEBIT,0,Crypto,BANK_035,BANK_015,104,0
TX_00002128,2024-03-13T10:47:00,ACC_000447,ACC_000215,4080.24,CHF,CASH_IN,0,Crypto,BANK_009,BANK_018,3016,0
TX_00002129,2024-02-20T01:24:00,ACC_000124,ACC_000417,183.74,USD,CASH_IN,0,ACH,BANK_049,BANK_018,968,0
TX_00002130,2024-11-01T21:48:00,ACC_000487,ACC_000010,6035.32,JPY,CASH_OUT,0,ACH,BANK_024,BANK_032,3595,1
TX_00002131,2024-04-12T16:22:00,ACC_000288,ACC_000010,4488.08,EUR,TRANSFER,0,ACH,BANK_017,BANK_027,3591,0
TX_00002132,2024-08-11T12:11:00,ACC_000189,ACC_000354,2442.53,GBP,CASH_OUT,0,Wire,BANK_005,BANK_018,2153,0
TX_00002133,2024-04-02T00:09:00,ACC_000087,ACC_000140,36.18,GBP,DEBIT,0,Crypto,BANK_035,BANK_049,1958,0
TX_00002134,2024-11-20T07:02:00,ACC_000114,ACC_000007,1403.86,CHF,CASH_IN,0,ACH,BANK_050,BANK_002,1211,0
TX_00002135,2024-10-03T21:26:00,ACC_000007,ACC_000317,19359.04,CHF,TRANSFER,0,ACH,BANK_050,BANK_011,1625,0
TX_00002136,2024-01-14T08:49:00,ACC_000120,ACC_000137,2855.66,EUR,PAYMENT,0,Wire,BANK_046,BANK_020,2249,0
TX_00002137,2024-09-01T16:33:00,ACC_000362,ACC_000315,7459.88,JPY,CASH_IN,0,Crypto,BANK_009,BANK_012,3246,0
TX_00002138,2024-03-29T05:46:00,ACC_000184,ACC_000498,1995.88,CHF,TRANSFER,0,Cash,BANK_041,BANK_021,1091,0
TX_00002139,2024-05-07T15:17:00,ACC_000318,ACC_000371,3580.26,CHF,CASH_OUT,0,ACH,BANK_021,BANK_018,3448,0
TX_00002140,2024-07-30T13:56:00,ACC_000303,ACC_000276,2289.09,USD,CASH_IN,0,Crypto,BANK_047,BANK_027,906,0
TX_00002141,2024-11-29T02:37:00,ACC_000165,ACC_000237,2874.44,JPY,TRANSFER,0,Crypto,BANK_027,BANK_002,2459,0
TX_00002142,2024-12-25T15:02:00,ACC_000418,ACC_000066,7742.72,USD,TRANSFER,0,Cash,BANK_029,BANK_034,2747,0
TX_00002143,2024-01-24T00:24:00,ACC_000030,ACC_000185,10013.57,GBP,CASH_IN,0,Cash,BANK_032,BANK_043,2820,0
TX_00002144,2024-01-17T20:02:00,ACC_000131,ACC_000115,1818.59,CHF,DEBIT,0,Crypto,BANK_042,BANK_049,2669,0
TX_00002145,2024-12-06T04:50:00,ACC_000448,ACC_000249,1418.68,GBP,TRANSFER,0,Wire,BANK_028,BANK_019,1779,0
TX_00002146,2024-06-10T10:09:00,ACC_000415,ACC_000171,8933.09,CHF,DEBIT,0,Wire,BANK_039,BANK_039,932,0
TX_00002147,2024-03-06T10:40:00,ACC_000082,ACC_000310,99914.52,CHF,CASH_OUT,1,ACH,BANK_007,BANK_021,2427,0
TX_00002148,2024-01-31T06:42:00,ACC_000416,ACC_000426,405.88,EUR,CASH_IN,0,Cash,BANK_008,BANK_008,394,0
TX_00002149,2024-03-18T18:16:00,ACC_000102,ACC_000416,2955.52,JPY,DEBIT,0,ACH,BANK_027,BANK_013,1956,0
TX_00002150,2024-03-26T04:17:00,ACC_000028,ACC_000159,3065.72,USD,PAYMENT,0,Cash,BANK_001,BANK_043,1416,0
TX_00002151,2024-11-13T23:03:00,ACC_000348,ACC_000142,687.49,USD,PAYMENT,0,Check,BANK_029,BANK_004,360,0
TX_00002152,2024-02-29T14:32:00,ACC_000116,ACC_000117,2042.46,CHF,CASH_OUT,0,Wire,BANK_006,BANK_046,2305,0
TX_00002153,2024-07-27T16:44:00,ACC_000429,ACC_000010,1099.53,CHF,TRANSFER,0,Cash,BANK_039,BANK_003,3442,0
TX_00002154,2024-07-08T00:04:00,ACC_000161,ACC_000456,1428.05,USD,CASH_OUT,0,Check,BANK_024,BANK_036,3422,0
TX_00002155,2024-12-29T22:26:00,ACC_000378,ACC_000315,7505.03,JPY,CASH_IN,0,ACH,BANK_016,BANK_035,2621,0
TX_00002156,2024-03-14T02:07:00,ACC_000275,ACC_000362,225.46,JPY,CASH_OUT,0,Check,BANK_046,BANK_043,2586,0
TX_00002157,2024-05-22T01:29:00,ACC_000124,ACC_000347,175.96,JPY,CASH_IN,0,Wire,BANK_017,BANK_001,3230,0
TX_00002158,2024-01-23T12:56:00,ACC_000209,ACC_000393,2655.74,USD,CASH_IN,0,Crypto,BANK_025,BANK_011,153,0
TX_00002159,2024-09-02T00:24:00,ACC_000417,ACC_000120,15995.02,CHF,DEBIT,0,ACH,BANK_015,BANK_017,2992,1
TX_00002160,2024-05-23T10:49:00,ACC_000085,ACC_000073,12197.38,USD,PAYMENT,0,Crypto,BANK_013,BANK_017,544,0
TX_00002161,2024-06-10T10:44:00,ACC_000199,ACC_000342,8720.3,USD,CASH_IN,0,Crypto,BANK_018,BANK_001,3606,0
TX_00002162,2024-02-19T00:13:00,ACC_000379,ACC_000376,1246.55,USD,TRANSFER,0,ACH,BANK_040,BANK_033,2158,0
TX_00002163,2024-10-23T21:21:00,ACC_000331,ACC_000071,7443.08,CHF,PAYMENT,0,Wire,BANK_028,BANK_022,495,0
TX_00002164,2024-02-29T13:31:00,ACC_000191,ACC_000227,7738.3,CHF,TRANSFER,0,Cash,BANK_044,BANK_033,2960,0
TX_00002165,2024-06-10T20:09:00,ACC_000184,ACC_000070,1238.78,JPY,CASH_OUT,0,Check,BANK_018,BANK_016,3038,0
TX_00002166,2024-09-02T02:34:00,ACC_000291,ACC_000217,2734.54,CHF,CASH_IN,0,Check,BANK_044,BANK_008,1039,0
TX_00002167,2024-09-29T23:21:00,ACC_000226,ACC_000462,4485.38,CHF,CASH_OUT,0,Wire,BANK_033,BANK_028,1114,0
TX_00002168,2024-08-10T23:00:00,ACC_000174,ACC_000231,2121.76,JPY,TRANSFER,0,Crypto,BANK_038,BANK_011,321,0
TX_00002169,2024-05-05T04:33:00,ACC_000430,ACC_000416,8312.78,JPY,DEBIT,0,Wire,BANK_050,BANK_020,986,0
TX_00002170,2024-06-23T23:12:00,ACC_000352,ACC_000261,6175.5,JPY,TRANSFER,0,Wire,BANK_040,BANK_046,2763,0
TX_00002171,2024-09-24T09:17:00,ACC_000360,ACC_000333,1797.65,JPY,TRANSFER,0,Cash,BANK_036,BANK_034,1540,0
TX_00002172,2024-02-28T10:05:00,ACC_000182,ACC_000148,3226.01,CHF,PAYMENT,0,Wire,BANK_045,BANK_037,784,0
TX_00002173,2024-11-30T17:36:00,ACC_000155,ACC_000368,2123.01,USD,DEBIT,0,Wire,BANK_004,BANK_004,2014,0
TX_00002174,2024-09-08T14:39:00,ACC_000181,ACC_000076,3346.99,USD,TRANSFER,0,Check,BANK_015,BANK_044,525,0
TX_00002175,2024-12-09T21:50:00,ACC_000338,ACC_000329,10033.36,JPY,CASH_OUT,0,Wire,BANK_006,BANK_003,1902,0
TX_00002176,2024-03-25T12:34:00,ACC_000348,ACC_000221,1951.22,USD,CASH_OUT,0,Wire,BANK_041,BANK_025,2908,0
TX_00002177,2024-05-17T21:52:00,ACC_000133,ACC_000077,322.75,USD,CASH_OUT,0,Cash,BANK_049,BANK_012,822,0
TX_00002178,2024-11-27T15:29:00,ACC_000025,ACC_000456,685.72,USD,CASH_IN,0,Wire,BANK_040,BANK_006,3593,0
TX_00002179,2024-03-03T14:56:00,ACC_000231,ACC_000423,1296.08,USD,TRANSFER,0,Check,BANK_025,BANK_001,205,0
TX_00002180,2024-01-16T00:53:00,ACC_000368,ACC_000125,1629.34,EUR,CASH_OUT,0,Check,BANK_047,BANK_040,995,0
TX_00002181,2024-05-01T03:53:00,ACC_000236,ACC_000308,3408.22,USD,CASH_IN,0,Cash,BANK_050,BANK_046,3278,0
TX_00002182,2024-02-18T07:37:00,ACC_000498,ACC_000288,3331.49,CHF,CASH_IN,0,ACH,BANK_012,BANK_024,647,0
TX_00002183,2024-11-01T12:55:00,ACC_000072,ACC_000222,5952.93,JPY,CASH_IN,0,ACH,BANK_009,BANK_040,2000,0
TX_00002184,2024-10-10T09:43:00,ACC_000356,ACC_000466,3029.23,USD,CASH_IN,0,ACH,BANK_041,BANK_018,1974,0
TX_00002185,2024-07-23T20:55:00,ACC_000442,ACC_000470,3851.42,USD,DEBIT,0,Cash,BANK_023,BANK_002,1159,0
TX_00002186,2024-05-09T15:26:00,ACC_000010,ACC_000492,1330.14,JPY,CASH_OUT,0,Cash,BANK_044,BANK_036,595,0
TX_00002187,2024-11-19T11:54:00,ACC_000253,ACC_000211,14820.29,USD,CASH_OUT,0,Check,BANK_045,BANK_015,3494,0
TX_00002188,2024-10-12T15:28:00,ACC_000472,ACC_000280,2071.77,JPY,TRANSFER,0,Crypto,BANK_010,BANK_030,926,0
TX_00002189,2024-05-20T11:22:00,ACC_000356,ACC_000326,6035.04,JPY,PAYMENT,0,Wire,BANK_026,BANK_003,1609,0
TX_00002190,2024-07-22T06:19:00,ACC_000037,ACC_000160,7183.53,GBP,CASH_OUT,0,ACH,BANK_010,BANK_025,2203,0
TX_00002191,2024-01-16T19:30:00,ACC_000160,ACC_000104,550.41,GBP,TRANSFER,0,Check,BANK_050,BANK_024,47,0
TX_00002192,2024-08-20T08:13:00,ACC_000037,ACC_000341,4510.97,EUR,DEBIT,0,Wire,BANK_005,BANK_007,1559,0
TX_00002193,2024-02-02T09:21:00,ACC_000318,ACC_000491,8382.66,CHF,TRANSFER,0,Wire,BANK_027,BANK_012,1658,0
TX_00002194,2024-07-20T13:35:00,ACC_000089,ACC_000341,14458.06,EUR,PAYMENT,0,ACH,BANK_027,BANK_048,2521,0
TX_00002195,2024-08-30T07:51:00,ACC_000116,ACC_000084,738.45,JPY,TRANSFER,0,Wire,BANK_007,BANK_042,3457,1
TX_00002196,2024-09-11T17:52:00,ACC_000356,ACC_000020,3143.82,JPY,CASH_OUT,0,Crypto,BANK_048,BANK_025,1709,0
TX_00002197,2024-10-18T18:55:00,ACC_000334,ACC_000403,5539.63,EUR,TRANSFER,0,ACH,BANK_027,BANK_014,2445,0
TX_00002198,2024-05-07T10:47:00,ACC_000301,ACC_000292,4544.99,JPY,CASH_IN,0,Cash,BANK_023,BANK_013,2915,0
TX_00002199,2024-06-13T01:17:00,ACC_000497,ACC_000001,7347.86,EUR,PAYMENT,0,ACH,BANK_031,BANK_039,2840,0
TX_00002200,2024-03-02T06:19:00,ACC_000422,ACC_000385,3409.21,CHF,DEBIT,0,Check,BANK_038,BANK_045,828,0
TX_00002201,2024-07-18T01:21:00,ACC_000098,ACC_000410,9933.24,JPY,CASH_IN,1,ACH,BANK_050,BANK_044,1930,0
TX_00002202,2024-05-30T01:26:00,ACC_000408,ACC_000059,4848.17,GBP,CASH_IN,0,Cash,BANK_038,BANK_041,3085,0
TX_00002203,2024-12-21T02:44:00,ACC_000481,ACC_000201,4433.04,CHF,CASH_OUT,0,Crypto,BANK_032,BANK_005,3290,0
TX_00002204,2024-07-14T02:27:00,ACC_000484,ACC_000194,5434.31,CHF,CASH_IN,0,Wire,BANK_009,BANK_044,3321,0
TX_00002205,2024-08-26T06:59:00,ACC_000322,ACC_000368,264.03,GBP,DEBIT,0,Check,BANK_021,BANK_007,487,0
TX_00002206,2024-06-10T04:59:00,ACC_000476,ACC_000395,16631.49,CHF,CASH_IN,0,ACH,BANK_034,BANK_021,3627,0
TX_00002207,2024-05-30T11:22:00,ACC_000301,ACC_000373,9933.65,GBP,PAYMENT,1,Check,BANK_030,BANK_030,1579,0
TX_00002208,2024-08-22T02:30:00,ACC_000033,ACC_000418,4673.15,EUR,PAYMENT,0,Crypto,BANK_041,BANK_034,531,0
TX_00002209,2024-08-07T07:11:00,ACC_000467,ACC_000402,11250.69,USD,DEBIT,0,Check,BANK_041,BANK_021,624,0
TX_00002210,2024-05-25T14:57:00,ACC_000294,ACC_000303,326.89,JPY,CASH_OUT,0,Check,BANK_048,BANK_014,3617,0
TX_00002211,2024-06-03T19:42:00,ACC_000094,ACC_000165,1680.81,GBP,CASH_IN,0,Check,BANK_020,BANK_045,281,0
TX_00002212,2024-01-07T08:54:00,ACC_000442,ACC_000036,9277.49,GBP,CASH_IN,0,Crypto,BANK_027,BANK_047,2778,0
TX_00002213,2024-02-14T12:38:00,ACC_000232,ACC_000001,6539.17,EUR,PAYMENT,0,Cash,BANK_038,BANK_012,1240,0
TX_00002214,2024-06-11T12:13:00,ACC_000164,ACC_000456,15283.44,CHF,PAYMENT,0,ACH,BANK_024,BANK_003,2442,0
TX_00002215,2024-05-11T07:13:00,ACC_000281,ACC_000448,2204.46,EUR,DEBIT,0,Crypto,BANK_012,BANK_027,2485,0
TX_00002216,2024-05-21T08:50:00,ACC_000341,ACC_000399,4061.9,JPY,CASH_IN,0,ACH,BANK_002,BANK_015,3303,0
TX_00002217,2024-05-29T14:39:00,ACC_000040,ACC_000147,1081.97,EUR,TRANSFER,0,Check,BANK_025,BANK_050,2845,0
TX_00002218,2024-03-07T05:00:00,ACC_000183,ACC_000048,6908.62,EUR,TRANSFER,0,ACH,BANK_039,BANK_041,2555,0
TX_00002219,2024-11-22T12:32:00,ACC_000406,ACC_000034,1073.82,USD,DEBIT,0,ACH,BANK_017,BANK_024,3546,0
TX_00002220,2024-01-14T16:10:00,ACC_000061,ACC_000307,4183.94,GBP,PAYMENT,0,Cash,BANK_031,BANK_011,1063,0
TX_00002221,2024-04-23T03:53:00,ACC_000428,ACC_000264,2789.49,EUR,TRANSFER,0,Crypto,BANK_037,BANK_002,2940,0
TX_00002222,2024-11-20T06:29:00,ACC_000291,ACC_000438,1569.76,GBP,PAYMENT,0,ACH,BANK_049,BANK_033,1195,0
TX_00002223,2024-05-12T12:05:00,ACC_000078,ACC_000165,385.05,USD,PAYMENT,0,Crypto,BANK_030,BANK_008,3127,0
TX_00002224,2024-01-22T17:42:00,ACC_000163,ACC_000131,2377.94,EUR,TRANSFER,0,ACH,BANK_042,BANK_007,1745,0
TX_00002225,2024-02-07T17:39:00,ACC_000452,ACC_000021,219.99,USD,TRANSFER,0,Check,BANK_029,BANK_009,1144,0
TX_00002226,2024-11-04T05:38:00,ACC_000097,ACC_000065,405.11,CHF,PAYMENT,0,Crypto,BANK_038,BANK_041,1768,0
TX_00002227,2024-11-19T12:00:00,ACC_000435,ACC_000199,6744.79,USD,CASH_IN,0,Wire,BANK_046,BANK_046,2449,0
TX_00002228,2024-09-29T18:23:00,ACC_000366,ACC_000269,8262.78,CHF,CASH_IN,0,Cash,BANK_017,BANK_032,678,0
TX_00002229,2024-08-10T14:03:00,ACC_000447,ACC_000434,6181.6,CHF,PAYMENT,0,Check,BANK_037,BANK_023,2924,0
TX_00002230,2024-02-22T10:52:00,ACC_000497,ACC_000276,7242.86,JPY,CASH_IN,0,Cash,BANK_031,BANK_030,3646,0
TX_00002231,2024-10-22T12:23:00,ACC_000013,ACC_000000,2413.51,JPY,DEBIT,0,Wire,BANK_015,BANK_023,1161,0
TX_00002232,2024-08-04T05:50:00,ACC_000422,ACC_000123,2289.6,GBP,PAYMENT,0,Cash,BANK_008,BANK_048,2512,0
TX_00002233,2024-03-21T10:15:00,ACC_000414,ACC_000197,10625.81,USD,DEBIT,0,Wire,BANK_008,BANK_017,2935,0
TX_00002234,2024-09-28T08:16:00,ACC_000068,ACC_000293,2713.7,JPY,CASH_IN,0,Wire,BANK_023,BANK_011,1471,0
TX_00002235,2024-01-17T03:52:00,ACC_000440,ACC_000197,935.69,USD,CASH_IN,0,Cash,BANK_047,BANK_019,719,0
TX_00002236,2024-06-25T17:43:00,ACC_000206,ACC_000437,1012.96,USD,CASH_IN,0,Cash,BANK_023,BANK_041,1895,0
TX_00002237,2024-09-13T00:43:00,ACC_000205,ACC_000176,7435.08,CHF,CASH_OUT,0,Wire,BANK_025,BANK_003,1903,0
TX_00002238,2024-12-26T16:49:00,ACC_000422,ACC_000289,5038.96,CHF,DEBIT,0,ACH,BANK_036,BANK_016,131,0
TX_00002239,2024-04-18T07:54:00,ACC_000077,ACC_000315,12539.13,CHF,CASH_IN,0,Cash,BANK_007,BANK_030,1084,0
TX_00002240,2024-06-20T12:52:00,ACC_000207,ACC_000170,7299.57,JPY,CASH_IN,0,Crypto,BANK_042,BANK_045,2452,0
TX_00002241,2024-02-25T07:00:00,ACC_000322,ACC_000141,3274.07,USD,PAYMENT,0,Wire,BANK_044,BANK_008,3294,0
TX_00002242,2024-04-18T09:24:00,ACC_000086,ACC_000223,13481.28,JPY,DEBIT,0,Wire,BANK_002,BANK_001,715,1
TX_00002243,2024-04-22T14:07:00,ACC_000091,ACC_000439,240.89,GBP,PAYMENT,0,Check,BANK_038,BANK_040,2032,0
TX_00002244,2024-08-10T13:24:00,ACC_000016,ACC_000326,4092.37,GBP,CASH_OUT,0,Wire,BANK_025,BANK_002,2336,0
TX_00002245,2024-01-24T14:52:00,ACC_000171,ACC_000310,9507.08,CHF,PAYMENT,1,Check,BANK_044,BANK_036,2199,0
TX_00002246,2024-06-06T02:34:00,ACC_000224,ACC_000382,3722.18,EUR,CASH_IN,0,Cash,BANK_026,BANK_010,1875,0
TX_00002247,2024-02-28T02:52:00,ACC_000366,ACC_000059,782.96,EUR,CASH_OUT,0,Cash,BANK_026,BANK_046,827,0
TX_00002248,2024-01-05T00:11:00,ACC_000191,ACC_000048,8205.57,EUR,CASH_IN,0,Cash,BANK_006,BANK_021,648,0
TX_00002249,2024-03-25T18:08:00,ACC_000077,ACC_000301,1020.59,CHF,CASH_IN,0,Check,BANK_001,BANK_033,2401,0
TX_00002250,2024-05-04T07:11:00,ACC_000401,ACC_000427,29379.64,GBP,DEBIT,0,ACH,BANK_013,BANK_016,396,0
TX_00002251,2024-09-24T13:45:00,ACC_000189,ACC_000186,24986.46,JPY,PAYMENT,1,Cash,BANK_003,BANK_028,1385,1
TX_00002252,2024-10-27T16:52:00,ACC_000067,ACC_000170,4264.7,USD,CASH_OUT,0,Check,BANK_006,BANK_029,1269,0
TX_00002253,2024-08-09T17:08:00,ACC_000463,ACC_000173,6038.4,USD,CASH_IN,0,Cash,BANK_008,BANK_025,2271,0
TX_00002254,2024-07-19T23:04:00,ACC_000331,ACC_000122,17146.29,GBP,TRANSFER,0,ACH,BANK_034,BANK_034,2127,0
TX_00002255,2024-04-05T00:16:00,ACC_000037,ACC_000160,341.89,EUR,DEBIT,0,Check,BANK_006,BANK_006,2441,0
TX_00002256,2024-05-23T12:54:00,ACC_000444,ACC_000058,2940.96,JPY,TRANSFER,0,Cash,BANK_049,BANK_011,649,0
TX_00002257,2024-11-24T21:12:00,ACC_000086,ACC_000259,4077.01,JPY,TRANSFER,0,Check,BANK_008,BANK_034,3159,0
TX_00002258,2024-03-20T17:02:00,ACC_000161,ACC_000428,6573.16,JPY,CASH_IN,0,Check,BANK_044,BANK_037,2808,0
TX_00002259,2024-08-15T16:44:00,ACC_000479,ACC_000179,10094.75,GBP,CASH_IN,1,Wire,BANK_028,BANK_034,2274,0
TX_00002260,2024-11-10T14:25:00,ACC_000096,ACC_000011,2475.41,EUR,TRANSFER,0,Crypto,BANK_033,BANK_023,537,0
TX_00002261,2024-08-26T08:56:00,ACC_000036,ACC_000195,887255.82,USD,DEBIT,1,ACH,BANK_040,BANK_042,1790,0
TX_00002262,2024-09-06T16:06:00,ACC_000476,ACC_000499,5805.65,CHF,TRANSFER,0,Cash,BANK_019,BANK_027,520,0
TX_00002263,2024-01-01T07:01:00,ACC_000230,ACC_000343,7484.44,USD,PAYMENT,0,Check,BANK_006,BANK_006,2606,0
TX_00002264,2024-10-25T23:25:00,ACC_000244,ACC_000225,1408.22,CHF,CASH_OUT,0,Check,BANK_009,BANK_033,3219,0
TX_00002265,2024-01-01T21:22:00,ACC_000064,ACC_000461,2282.66,USD,DEBIT,0,Check,BANK_024,BANK_009,1138,0
TX_00002266,2024-02-06T23:48:00,ACC_000483,ACC_000053,6686.48,GBP,TRANSFER,0,Crypto,BANK_025,BANK_033,2640,0
TX_00002267,2024-02-10T02:44:00,ACC_000194,ACC_000063,2244.75,USD,PAYMENT,0,Cash,BANK_004,BANK_004,306,0
TX_00002268,2024-11-10T18:16:00,ACC_000483,ACC_000085,2733.7,CHF,CASH_OUT,0,ACH,BANK_050,BANK_033,3067,0
TX_00002269,2024-08-20T09:31:00,ACC_000211,ACC_000068,1850.1,EUR,CASH_IN,0,Wire,BANK_048,BANK_029,3016,1
TX_00002270,2024-06-20T13:10:00,ACC_000285,ACC_000247,2040.04,USD,TRANSFER,0,ACH,BANK_012,BANK_001,2089,0
TX_00002271,2024-07-08T21:14:00,ACC_000392,ACC_000439,875.85,CHF,DEBIT,0,ACH,BANK_010,BANK_028,2496,0
TX_00002272,2024-02-27T08:27:00,ACC_000405,ACC_000267,641.55,EUR,CASH_OUT,0,ACH,BANK_007,BANK_031,2454,0
TX_00002273,2024-03-11T06:49:00,ACC_000026,ACC_000134,1552.31,JPY,PAYMENT,0,Check,BANK_022,BANK_010,1942,0
